Date: 2024-04-30, Time: 21:45:22, Temperature: 30, Humidity: 38
Date: 2024-04-30, Time: 23:01:46, Temperature: 31, Humidity: 42
Date: 2024-04-30, Time: 23:01:56, Temperature: 31, Humidity: 42
Date: 2024-04-30, Time: 23:02:36, Temperature: 31, Humidity: 42
Date: 2024-04-30, Time: 23:06:30, Temperature: 31, Humidity: 45
Date: 2024-04-30, Time: 23:06:41, Temperature: 31, Humidity: 45
Date: 2024-04-30, Time: 23:06:51, Temperature: 31, Humidity: 46
Date: 2024-04-30, Time: 23:07:02, Temperature: 32, Humidity: 46
Date: 2024-04-30, Time: 23:07:13, Temperature: 32, Humidity: 47
Date: 2024-04-30, Time: 23:07:23, Temperature: 32, Humidity: 47
Date: 2024-04-30, Time: 23:07:34, Temperature: 32, Humidity: 47
Date: 2024-04-30, Time: 23:07:53, Temperature: 32, Humidity: 47
Date: 2024-04-30, Time: 23:08:04, Temperature: 32, Humidity: 47
Date: 2024-04-30, Time: 23:08:15, Temperature: 32, Humidity: 48
Date: 2024-04-30, Time: 23:08:25, Temperature: 32, Humidity: 48
Date: 2024-04-30, Time: 23:08:36, Temperature: 32, Humidity: 48
Date: 2024-04-30, Time: 23:08:47, Temperature: 32, Humidity: 48
Date: 2024-04-30, Time: 23:08:57, Temperature: 32, Humidity: 48
Date: 2024-04-30, Time: 23:09:08, Temperature: 32, Humidity: 48
Date: 2024-04-30, Time: 23:09:18, Temperature: 32, Humidity: 48
Date: 2024-04-30, Time: 23:09:29, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:09:40, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:09:50, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:10:01, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:10:11, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:10:22, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:10:33, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:10:43, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:10:54, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:11:05, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:11:15, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:11:26, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:11:36, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:11:47, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:13:15, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:13:26, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:13:36, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:13:47, Temperature: 32, Humidity: 49
Date: 2024-04-30, Time: 23:13:58, Temperature: 32, Humidity: 50
Date: 2024-04-30, Time: 23:14:08, Temperature: 32, Humidity: 50
Date: 2024-04-30, Time: 23:14:19, Temperature: 32, Humidity: 50
Date: 2024-04-30, Time: 23:14:29, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:14:40, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:14:51, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:15:01, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:15:18, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:15:29, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:15:39, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:15:50, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:16:01, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:16:11, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:16:22, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:16:32, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:16:43, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:16:54, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:17:04, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:17:15, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:17:26, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:17:36, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:17:47, Temperature: 32, Humidity: 51
Date: 2024-04-30, Time: 23:17:57, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:18:08, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:18:18, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:18:29, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:18:40, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:18:50, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:19:01, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:19:11, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:19:22, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:19:33, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:19:49, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:20:00, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:20:11, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:20:21, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:20:32, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:20:42, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:20:53, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:21:04, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:21:14, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:21:25, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:21:35, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:21:46, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:21:57, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:22:07, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:22:18, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:22:29, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:22:39, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:22:50, Temperature: 32, Humidity: 52
Date: 2024-04-30, Time: 23:23:00, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:23:11, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:23:22, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:23:32, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:23:43, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:23:54, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:24:04, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:24:15, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:24:25, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:24:36, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:24:47, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:24:57, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:25:08, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:25:19, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:25:29, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:25:40, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:25:50, Temperature: 32, Humidity: 53
Date: 2024-04-30, Time: 23:26:01, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:26:12, Temperature: 33, Humidity: 52
Date: 2024-04-30, Time: 23:26:37, Temperature: 33, Humidity: 52
Date: 2024-04-30, Time: 23:26:48, Temperature: 33, Humidity: 52
Date: 2024-04-30, Time: 23:26:58, Temperature: 33, Humidity: 52
Date: 2024-04-30, Time: 23:27:09, Temperature: 33, Humidity: 52
Date: 2024-04-30, Time: 23:27:20, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:27:30, Temperature: 33, Humidity: 52
Date: 2024-04-30, Time: 23:27:41, Temperature: 33, Humidity: 52
Date: 2024-04-30, Time: 23:27:51, Temperature: 33, Humidity: 52
Date: 2024-04-30, Time: 23:28:02, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:28:13, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:29:37, Temperature: 33, Humidity: 52
Date: 2024-04-30, Time: 23:29:48, Temperature: 33, Humidity: 52
Date: 2024-04-30, Time: 23:29:58, Temperature: 33, Humidity: 52
Date: 2024-04-30, Time: 23:30:09, Temperature: 33, Humidity: 52
Date: 2024-04-30, Time: 23:30:20, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:30:30, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:30:41, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:30:51, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:31:02, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:31:13, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:31:23, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:31:34, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:31:44, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:31:55, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:32:06, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:32:16, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:32:27, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:32:38, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:32:48, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:32:59, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:33:09, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:33:20, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:33:31, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:33:41, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:33:52, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:34:03, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:34:13, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:34:24, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:34:34, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:34:45, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:34:56, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:35:06, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:35:17, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:35:28, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:35:38, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:35:49, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:36:00, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:36:10, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:36:33, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:36:44, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:36:54, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:37:05, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:37:16, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:37:26, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:37:37, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:37:48, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:37:58, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:38:09, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:38:20, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:38:30, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:38:41, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:38:58, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:39:08, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:39:19, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:39:30, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:39:40, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:39:51, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:40:01, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:40:12, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:40:23, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:40:33, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:40:44, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:40:55, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:41:05, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:41:16, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:41:26, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:41:37, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:41:48, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:41:58, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:42:09, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:42:19, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:42:30, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:42:41, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:42:51, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:43:02, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:43:13, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:43:23, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:43:40, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:43:50, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:44:01, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:44:12, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:44:22, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:44:33, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:44:43, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:44:54, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:45:05, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:45:15, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:45:26, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:45:37, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:45:47, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:45:58, Temperature: 33, Humidity: 54
Date: 2024-04-30, Time: 23:46:09, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:46:19, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:46:30, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:46:40, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:46:51, Temperature: 33, Humidity: 53
Date: 2024-04-30, Time: 23:47:02, Temperature: 33, Humidity: 53
Date: 2024-05-02, Time: 13:57:21, Temperature: 35, Humidity: 45
Date: 2024-05-02, Time: 13:57:22, Temperature: 36, Humidity: 45
Date: 2024-05-02, Time: 13:57:32, Temperature: 36, Humidity: 45
Date: 2024-05-02, Time: 13:57:43, Temperature: 36, Humidity: 45
Date: 2024-05-02, Time: 13:57:54, Temperature: 36, Humidity: 45
Date: 2024-05-02, Time: 13:58:04, Temperature: 36, Humidity: 45
Date: 2024-05-02, Time: 13:58:15, Temperature: 36, Humidity: 45
Date: 2024-05-02, Time: 13:58:26, Temperature: 36, Humidity: 45
Date: 2024-05-02, Time: 13:58:36, Temperature: 36, Humidity: 45
Date: 2024-05-02, Time: 13:58:47, Temperature: 36, Humidity: 45
Date: 2024-05-02, Time: 13:58:57, Temperature: 36, Humidity: 45
Date: 2024-05-02, Time: 13:59:08, Temperature: 36, Humidity: 45
Date: 2024-05-02, Time: 13:59:19, Temperature: 36, Humidity: 45
Date: 2024-05-02, Time: 13:59:29, Temperature: 36, Humidity: 45
Date: 2024-05-02, Time: 14:01:08, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:01:18, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:01:29, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:01:40, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:01:50, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:02:01, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:02:12, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:02:22, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:02:33, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:02:44, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:02:54, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:03:05, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:03:16, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:03:27, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:03:37, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:03:48, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:03:59, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:04:10, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:04:21, Temperature: 36, Humidity: 46
Date: 2024-05-02, Time: 14:04:32, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:04:42, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:04:53, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:05:04, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:05:15, Temperature: 36, Humidity: 49
Date: 2024-05-02, Time: 14:05:26, Temperature: 36, Humidity: 49
Date: 2024-05-02, Time: 14:05:36, Temperature: 36, Humidity: 49
Date: 2024-05-02, Time: 14:05:47, Temperature: 36, Humidity: 50
Date: 2024-05-02, Time: 14:05:59, Temperature: 36, Humidity: 50
Date: 2024-05-02, Time: 14:06:10, Temperature: 36, Humidity: 50
Date: 2024-05-02, Time: 14:06:20, Temperature: 36, Humidity: 50
Date: 2024-05-02, Time: 14:06:31, Temperature: 36, Humidity: 50
Date: 2024-05-02, Time: 14:06:42, Temperature: 36, Humidity: 49
Date: 2024-05-02, Time: 14:06:52, Temperature: 36, Humidity: 49
Date: 2024-05-02, Time: 14:07:03, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:07:13, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:07:24, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:07:35, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:07:45, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:07:56, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:08:07, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:08:17, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:08:28, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:08:38, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:08:49, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:09:00, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:09:10, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:09:21, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:09:32, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:09:42, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:09:53, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:10:04, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:10:14, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:10:25, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:10:35, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:10:46, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:10:57, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:11:08, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:11:18, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:11:29, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:11:40, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:11:50, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:12:01, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:12:12, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:12:22, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:12:33, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:12:44, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:12:54, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:13:05, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:13:16, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:13:26, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:13:37, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:13:47, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:13:58, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:14:09, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:14:19, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:14:30, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:14:41, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:14:51, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:15:02, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:15:13, Temperature: 36, Humidity: 48
Date: 2024-05-02, Time: 14:15:23, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:15:34, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:15:45, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:15:55, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:16:06, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:16:17, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:16:27, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:16:38, Temperature: 36, Humidity: 47
Date: 2024-05-02, Time: 14:16:48, Temperature: 36, Humidity: 47
